"번호
753","기업명
에이아이시스템즈","홈페이지
aisystems.kr",전문분야,"회사설립일
2016.07.01","지역
대전광역시","주소
대전광역시 유성구 대덕대로 593, 대덕","대표전화
010-7724-5331","대표자
조장우","담당부서
R&D Lab","- 객체/타겟들의 GPS 좌표값을 연산/획득 하고... --> 다자간 정보공유
- 획득된 GPS 좌표값을 GPS Map위에 실시간으로 표기(Mapping) --> 다자간 공유
AI솔루션
- 객체/타겟들의 GPS 좌표값과 GPS Map을 5G통신/Data-Link 및 스마트 디바이스(스마트폰,테블릿) 통한 다자간 정보공유"
,,,"분석지능,행동지능 및 기타",,,TBC Space-S 2호,,,,"3. 주요 장착/적용 플랫폼
- 민수분야 지상 수평이동 플랫폼: 자동차, 중장비(덤프트럭,지게차,로우더,포크레인,트랜스포터...), 버스, 로봇...
- 국방분야 지상 수평이동 플랫폼: 탱크, 전차, 자주포, 장갑차, 미사일 런처, MLRS, 로봇(경계용 척후병 로봇)...
- 수상 수평이동 플랫폼: 여객선, LNG 선박, 유조선, 컨테이너 화물선...
4. 기능 및 응용분야
- 자기 차량(지상 수평이동 플랫폼) 주변 객체/타겟 GPS 정밀 추적: 상대에게 GPS센서 부착없이 카메라만으로 자기 주변의 다수 객체/타겟(차량,중장비,사람,침입자,오토바
이,자전거...)들의 GPS 좌표값 획득 및 실시간 GPS 맵핑(mapping) --> 충돌사고 예방, 사고회피 위한 최적 이동경로 예측, 장애물 회피...등의 용도로 사용
- 접근 중인 적 군인/무기체계와 이벤트(총기 발사) GPS 정밀추적: 아군 지상/수상 무기체계(탱크,자주포,전차,장갑차,MLRS,로봇,여객선,선박...) 주변으로 접근하는 적 군인/
무기체계(적군,아군,탱크,자주포,장갑차,로봇,MLRS,군함...)를 식별 후 GPS 좌표 획득 및 실시간 GPS Mapping --> 사격통제(포격/폭격, RCWS 발사), 주변 아군들과 Data-
Link 통한 다자간 정보공유
- 화면 상 클릭한 위치(지점,구역,도로,건물...)의 GPS좌표값 획득 --> 지형/지물 정보수집, 사격통제, GPS 측정, V2X 초연결
- 스마트 시티/교통/물류창고 내 객체/타겟 GPS 정밀추적: 충돌사고예방, 교통혼잡예측, 불법주차, 사고차량추적, 반제품/수화물 위치추적, 각종 이벤트(고객 지정)들의 GPS
정밀추적 --> 실시간 데이터 수집 & 업데이트, 중앙관제, 다자간 정보공유
- 공장/건축/토목/창고 산업현장 내 장비/작업자 정밀추적: 공항(비행기&작업차량), 건설현장(중장비&작업자), 제조공장(중장비&중요시설) 창고(지게차&작업자) 내 각종
사고, 추락/실신, 안전모 미착용자... 정밀추적 --> 사고예방, 중앙관제
5.차별화
- 카메라(CCTV, EO/IR) 기반 수평이동플랫폼(자동차,중장비,로봇,탱크,자주포,선박...) 전용 객체/타겟 GPS 정밀추적 AI 솔루션
- 객체/타겟에 GPS센서를 달지않고 다수 객체/타겟들의 GPS 좌표값을 동시에 연산/획득
- 지상/수상 수평이동플랫폼에 장착된 초고가의 EOTS시스템을 가볍고 값싼(Light) 버전으로 만든 AI 솔루션.
▣ Odin Eye (공중비행플랫폼 장착 카메라 기반 객체/타겟 GPS 정밀추적 AI 솔루션)
1. 소개 : 공중비행플랫폼에 카메라(광학카메라, UV카메라, EO/IR, EOTS...)에 Odin Eye 솔루션을 장착, 영상 내 객체와 타겟들을 식별한 후 GPS 좌표값을 연산/획득 및 실
시간으로 GPS 지도 위에 Mapping 해주는 AI 솔루션
2. 기술개요
- 공중비행플랫폼(드론,UAV,UAM,헬리콥터,항공기...)에 장착된 카메라(광학카메라, EO/IR, EOTS...)로 동영상을 촬영...
- 동영상 내 객체/타겟들을 식별한 후...
- 객체/타겟들의 GPS 좌표값을 연산/획득하고...
- 획득된 GPS 좌표값을 GPS Map위에 실시간으로 표기(Mapping)
- 객체/타겟 GPS 좌표값과 GPS Map을 5G통신/Data-Link 및 스마트 디바이스(스마트폰,테블릿) 통한 다자간 정보공유
3. 주요 장착/적용 플랫폼
- 호밍비행(정지비행) 가능한 공중비행플랫폼: 드론(쿼드 드론), 헬리콥터, 수직이착륙 항공기...
- 날개형 공중비행플랫폼(수평비행): UAV, UAM, 정찰기, 전투기, 항공기, 여객기...
4. 기능 및 응용분야
- 객체/타겟 GPS 정밀 추적: 상대에게 GPS센서 부착없이 카메라만으로 다수 객체/타겟(사람,차량,중장비,무기체계...)들의 GPS 좌표값 획득 및 실시간 GPS 맵핑(mapping) -
-> 모니터링, 상황인지, 이동경로예측, 작전지휘, 관제에 사용
- 국방/안보용 타겟 GPS 정밀추적: 공중비행체(드론,UAV,UAM헬리콥터,전투기...) 장착 카메라로 관심 타겟(적군,아군,탱크,자주포,MLRS,미사일,전투기,군함,군수차량...)을
실시간 GPS 좌표 정밀추적 --> 포격/폭격 사격통제, 작전지휘통제
- 화면상 클릭한 위치(지점,구역,도로,건물...)의 GPS좌표 획득 & 실시간 GPS Mapping --> 위치정보수집, 중앙관제
- 스마트 시티/교통/안전/재난 분야 객체/타겟 GPS 정밀추적: 이동 객체/타겟(행인,차량,오토바이), 특정 이벤트(화재,조난,교통사고,화재...) GPS 정밀추적 --> 경찰차, 119구
급차량, 소방차, 구조대원...등과 정보공유 및 중앙지휘통제
- 스마트 팩토리/물류창고 내 제품/수하물 GPS 정밀추적: 대형 완성품 야외 야적장, 컨테이너 야적장, 물류창고 내 수하물 추적 공장 내 중간제품, 원부자재...등 정밀추적 -
-> 건축도면/지도 위에 2D/3D 위치추적, 아카이빙(재고파악)
- 지능형 영상보안용 방문 고객/차량/이벤트 정밀추적: 특정대상(방문객,침입자,차량,오토바이)의 위치, 이동경로를 실시간 GPS 정밀추적 및 GPS Mapping --> 공항, 발전
소, 연구소, 중요시설물, 쇼핑몰...등지의 모니터링 및 중앙관제
5.차별화
- 1대의 카메라(광학카메라, EO/IR, EOTS...)만을 사용하는 공중비행플랫폼 전용 객체/타겟 GPS 정밀추적 솔루션
- 객체/타겟에 GPS센서를 달지않고 다수 객체/타겟의 GPS 좌표값을 동시에 연산/획득
- 기존 공중비행플랫폼에 장착되는 초고가의 EOTS시스템을 가볍고 값싼(Light) 버전으로 만든 AI 솔루션.
▣ Safe Zone (“객체검출·추적+객체공간측위“ 기술 기반 중장비 장착용 충돌·협착 방지 360° AI Around View 솔루션)
1. 소개
- 중장비(지게차,포크레인,로우더,덤프트럭...)에 4대의 CCTV 카메라의 동영상 Stitching 기술을 적용하여 360° Panoramic View를 완성하여, 작업중인 자기 중장비 주변로
접근하는 차량 및 작업자에게 자동으로 경고음을 발령하여 산업재해사고를 예방해주는 AI 솔루션
2. 기술개요
* 중장비(지게차, 포크레인, 로우더, 덤프트럭…) 지붕에 카메라 4대를 장착하여 360° View 영상을 만들어
* 중장비 근처로 접근하는 객체들을 모니터링
* 객체들이 10m 내 접근시 모니터링 시작, 5m 이내 접근시 경고음 발령, 3m 이내에 접근하면 경고음을 재발령 해주어
* 산업현장(공장/물류터미널/창고/건설현장…) 내 충돌사고/안전사고를 예방해주는 AI 솔루션
3. 주요 장착/적용 플랫폼"
754,프렌츠,frients.co.kr,"행동지능 및 기타, 분석지
능",2019.06.05,서울특별시,"서울특별시 마포구 백범로31길 8, 201
동 514호(공덕동, 공덕SK리더스뷰)",02-2038-8990,김호천,개발부,"▣ AI 마케팅자동화
- (마케팅자동화) 자동화 마케팅을 위한 웹사이트 방문자 활동정보 분석을 통한 예측 및 자동 분류
▣ AI 상품추천
- (상품추천) 머신러닝 기반의 개인 맞춤 서비스 활용 (예, 넷플리스, 유튜브)
▣ AI 마케팅 개인비서
- (개인비서) 인공지능 마케팅 개인 맞춤 알림 서비스 활용"
755,뤼튼테크놀로지스,https://www.wrtn.io,언어·음성지능,2021.04.22,서울특별시,"서울특별시 서초구 서초대로77길 17,
14층",02-3453-9979,이세영,Biz Dev,"▣ AI 멀티모달 서빙 솔루션
- 다양한 AI 모델을 조합해 텍스트, 이미지, 음성 등 여러 종류의 데이터를 동시에 처리하고 원하는 형태로의 아웃풋을 생성하는 AI 솔루션
▣ API 연동 워크플로우 생성 솔루션
- 각 기업별 특정 상황에서 발생하는 다양한 업무를 자동화하기 위해 LLM과 API(데이터셋) 커넥터를 연동하고, 최적화된 워크플로우를 생성하는 AI 솔루션
▣ AI 모델 중개 솔루션
- 자체적으로 개발한 KLAUD(LLM 평가 시스템)을 기반으로 한 다양한 언어모델의 성능 및 특징 분석 체계를 바탕으로 사용자의 발화 의도를 파악하여 AI 모델 큐레이션을
제공하는 솔루션"
756,"린에이아이
(구, 잡쇼퍼)",lean-ai.com,언어·음성지능,2017.05.23,서울특별시,"관악구 봉천로 545, 201호(봉천동, 서
울창업센터 관악)",02-6951-1510,김하연,AI사업부,"▣ 자연어(텍스트) 데이터 자동 레이블링 솔루션
- 의료, 금융, 제조, 교육, 유통 등 다양한 산업군의 데이터와 컨텐츠를 산업별 특화 기준에 맞춰 자동 분류·가공해주는 솔루션.  각 산업 분야의 핵심 분류체계와 표준을 적
용하고 기업의 요구사항을 반영하여 AI기반 자동화 시스템을 구축함. 자체 보유 데이터와 콘텐츠들을 AI Transformation하기 위해서 기존 수십 명의 연구원이 수개월간 수
작업으로 진행하던 데이터 가공 작업을 자동화하여, 기업의 인적·시간적 자원 효율성을 극대화함
▣ 산업특화 언어분류/생성모델
- 각 산업 분야 전문가의 지식과 노하우를 AI로 구현하여 맞춤형 컨텐츠를 생성하고 추천하는 솔루션을 제공함. 챗봇 형태의 지능형 서비스로 구현되어 기업은 별도의 고
비용 전문 인력 채용 없이도 기존 서비스에 전문성을 더한 지식 서비스를 구현할 수 있으며, 기업 맞춤형 sLLM 구축을 위한 핵심 기반으로 활용."
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
757,네피리티,https://www.nepirity.com/,"분석지능, 시각지능, 행동지
능 및 기타",2017.01.04,제주특별자치도,"제주특별자치도 제주시 중앙로 217,
703호(이도이동)",1668-2541,강익선,개발부,"▣ 검색 증강 생성(RAG) 파이프라인 통합 관리 시스템
- 지속적으로 업데이트되는 데이터베이스를 바탕으로, 지식 기반 정보를 효과적으로 분류 및 체계화
Retriever를 통해 사용자의 질문과 관련된 데이터를 검색하고 대규모 언어 모델(LLM)로 적절한 답변 생성
활용 분야: 온라인 쇼핑(상품별 정책 안내), 의료(질병별 상담), 소상공인 지원(정책별 맞춤 안내), 실시간 정보 제공(날씨, 금융, 법률 등)
정확하고 상황에 맞는 정보 제공을 통해 다양한 분야에서 생산성 향상 지원
▣ (AI, 이미지 분석) AI 이미지 분석모델 기반 촬영 이미지 분석 시스템
- 이미지, 영상 등 비정형 데이터 분석 기술
- 사람의 두발/두피 데이터를 이용한 탈모 증상/심각도 분석 기술
- 실시간 이미지교통 객체인식 및 분류를 통한 최적화 지원
- 활용 분야 예시 : 헬스케어 및 의료 영상, 자율 주행 차량, 제조 및 품질 관리, 엔터테인먼트 및 미디어 등
▣ (AutoML, 클라우드) HPC 클라우드 기반 자동화 AI 개발 및 데이터 분석 전용 환경 구축
- 데이터 수집, 처리, 인공지능 개발, 학습 및 배포 자동화 도구
- 입력 데이터에 따른 AI 및 분석 모델 추천 및 하이퍼 파라미터 등 튜닝 자동화 지원
- MLOps 프로세스 적용 및 재학습/배포 자동화를 통한 지속적인 성능 개선 지원
- 필요 자원 최적화를 통해 서비스 배포, 운영 환경 구축 지원"
758,알고그랩,algograp.com (현재 리뉴얼 중이며 모기업인 SBTGlobal로 연결),언어·음성지능,2021.10.25,경기도,"성남시 분당구 판교로 253, 비동 9층
902호(삼평동, 판교 이노밸리)",031-8016-9678,서병구,딥러닝엔지니어링팀,"▣ algograp LLM Studio
- Data LakeHouse & Portal 과 연계한 범용적 LLMOps 시스템 구축 및 용이한 Delivery 제공"
759,디이엠테크,demtech.co.kr,"시각지능, 분석지능",2023.01.04,서울특별시,"서울특별시 강남구 테헤란로 79길 6, 5
층 V489호",02-6953-1009,이재진,사업전략본부,"▣ WFIA
- 딥러닝 기반 사진 및 영상 지능형 문자인식(ICR) 솔루션
- 안드로이드 앱기반 경량화 학습모델 사용
- 별도의 비전센서 추가 없이 이동형/고정형 사용 가능
▣ HaeDaL
- 딥러닝 기반 정형 빅데이터 매니지먼트 및 분석 엔진
- 다양한 저장소 및 분산처리 기반 인메모리 컴퓨팅지원
- No-Query, No-Coding기반 AI분석 모델 인터페이스 제공"
760,어나더리얼,www.anotherreal.com,시각지능,2021.12.01,경기도,"성남시 분당구 벌말로40번길 4-1, 503
호",070-8633-6382,김현주,전략기획실,"▣ Another Vision_Safety
- 건설 및 물류(야적장) 등 고소작업대, 상차 작업 시 안전고리 체결 유무와 쓰러짐 및 추락자세를 분석하는 비전 AI 솔루션"
761,지티솔루션,gtsolution.co.kr,행동지능 및 기타,2008.05.06,서울특별시,"서울특별시 성동구 뚝섬로1길25
한라에코벨리 1302호",010-5955-6231,김근영,IT플랫폼개발팀,"▣ 큐브(QUBE)
- Rule-Base 인공지능 병상 배정 시스템으로 환자와 진료과별 베정 규칙에 적합한 최적의 병상 배정 결과를 생성하는 시스템
- 국내 최대 종합병원을 통해 배정 정확도 및 신뢰성을 검증
- 병원 시스템에 영향을 최소화하면서 시스템 구축 가능
- 병상 배정의 기본이 되는 공통(Global) 룰과 병동/진료과/환자 특성을 고려한 개별(Local) 룰로 구성
- 각각의 배정 룰에 포함된 세부 내용은 병원 환경에 맞게 Customizing이 가능
▣ 엔큐브(nCUBE)
- 인공지능을 활용한 간호 스케줄 자동 생성 솔루션
- 병원 환경을 고려하여 조(Shift)별 경력 분포와 숙련도, 요구도, 근무자 수, 임산부·육아 단축기 등의 조건 기반으로 각 병동의 근무 형태에 적합한 근무표 자동 생성
- 사람이 근무표를 작성할 때 발생할 수 있는 실수나 주관적 요소를 배제하여 형평성이 보장되는 근무표 생성
- 수작업에 따른 오해와 갈등의 요인 해소를 통한 업무 효율성 향상
- 50개 이상의 배정 룰 모델과 인공지능을 활용하여, 간호사 요구사항과 각 병동의 근무형태를 반영한 최적의 근무표를 제공"
762,아르스프락시아,https://arspraxia.com/,분석지능,2011.03.03,서울특별시,"서울특별시 서초구 서초대로 397,1504
호(서초동,부띠끄모나코)",070-5100-5266,김도훈,연구팀,"▣ Optimind4.0(AI 솔루션)
- 옵티마인드는 텍스트와 같은 비정형데이터의 핵심적인 특성을 시각화하고 정량화 하는데에 특화되어 있으며 사회심리학적 모델에 근거한 키워드간의 관계와 의미를 파
악하며 텍스트속의 유의미한 인사이트를 도출 가능한 의미망 분석 솔루션"
763,유피시앤에스,www.upcsinfor.com,분석지능,2013.12.03,울산광역시,"울산시 중구 종가6길 7 더 테라스 702
호",052-223-8443,오경모,관리,"▣ 불연속 공정 기계 부품의 AI 최적 솔루션
- 제조 공정 데이터 기반 AI 솔루션 개발 및 실증 분야로 선박 엔진, 발전설비, 해양구조물 등 대형 구조물에 사용되는 특수한 볼트와 너트의 제조 공정에서 불량이 발생할
수 있는 여러 가지 요인들을 AI 기술을 적용하여 제품 불량 검출 및 예방을 위한 “불연속 공정 기계 부품의 최적 AI 솔루션 시스템”이다.
- 볼트 및 너트 크랙에 대한 요인 즉, 소재 성분, 온도, 습도, 열처리 상태, 전조 시 발생하는 압력, 경도 등 다양한 독립 요소의 데이터를 확보하여 AI 기법을 활용한 제품의
품질 상태를 복합적으로 판단하여, 제조 과정에서의 불량 판단뿐만 아니라 사후 위험 요인을 판단할 수 있는 AI 솔루션 시스템임"
764,다인리더스,www.dainleaders.com,"언어·음성지능, 분석지능,
행동지능 및 기타",2009.06.26,서울특별시,"서울특별시 성동구 성수일로8길 5. 에
이동 20층 2006호",02-6951-0157,임무호,콘텐츠 사업 그룹,"▣ 음성인식기반 가상현실 학습제공 솔루션
- 사용자의 음성을 텍스트로 변환하여 번역, 감성 분석, 챗봇, 문장 요약, 검색 등의 작업을 수행할 수 있으며, 스마트 스피커, 가상 비서, 고객 서비스 자동화 등에서 중요한
기능을 수행
▣ 증강현실 객체 생성 솔루션
- 복잡한 개념을 시각화하거나 학생들이 실제로 만져볼 수 없는 것들을 가상으로 탐색하고 학습 경험을 향상시키는 데 사용
▣ HMD 핸드트레킹을 이용한 실기술 트레이닝 솔루션
- 교육 분야에서 학생들이 손동작을 사용하여 가상의 실험 장비를 조작하거나, 복잡한 개념을 시각화하는 데 사용"
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
765,에스아이지,saig.co.kr,"언어·음성지능, 시각지능",2019.07.10,서울특별시,"서울특별시 금천구 가산디지털1로
225, 1405~1408호",02-6952-8955,이희규,플랫폼 사업본부,"▣ AI 음성인식(단문STT)
1. STT 엔진은 최신 딥러닝 기술을 사용하여 우수한 음성인식 성능을 갖고 있습니다.
2. End-to-End 모델을 사용함으로써 모델 개발부터 최적화 및 서비스까지 효율적으로 운영됩니다.
3. End-to-End 모델 장점:
- 우수한 성능지표 관리
- 신속한 모델 성능 개선
- 효율적인 모델 최적화
4. Local Feature에 강한 CNN과 global interaction에 강한 Transformer를 사용하여
우수한 음성인식 성능을 달성하였고, Wav2Vec의 Speech Representations를 활용하여
에러율을 개선할 수 있습니다.
▣ AI 음성인식(장문 STT)
1. STT 엔진은 최신 딥러닝 기술을 사용하여 우수한 음성인식 성능을 갖고 있습니다.
2. End-to-End 모델을 사용함으로써 모델 개발부터 최적화 및 서비스까지 효율적으로 운영됩니다.
3. End-to-End 모델 장점:
- 우수한 성능지표 관리
- 신속한 모델 성능 개선
- 효율적인 모델 최적화
4. Local Feature에 강한 CNN과 global interaction에 강한 Transformer를 사용하여
우수한 음성인식 성능을 달성하였고, Wav2Vec의 Speech Representations를 활용하여
에러율을 개선할 수 있습니다.
▣ AI 음성합성(TTS)
1. TTS 엔진은 최신 딥러닝 기술을 사용하여, 높은 음성 합성 품질과 빠른 합성 속도(Low Synthesis Latency)를 갖고 있습니다.
2. End-to-End 모델을 사용하여 신속하고 지속적인 모델 성능 개선 가능하도록 설계됩니다.
3. FastSpeech2 모델을 활용하여 음성 합성에 있어서 Pitch, Energy, Duration 정보를 높은 정확도로 추론할 수 있습니다.
4. 모델 연산을 최적화하여 빠른 합성 속도를 달성- HiFi-GAN 모델을 활용하여 고품질 오디오를 실시간으로 합성합니다.
5. 모델의 매개변수가 기존 Vocoder 아키텍처에 비해 현저하게 적으며, 적은 매개변수로도 좋은 음질을 생성합니다.
▣ AI 기계번역
1. 기계번역 엔진은 Pytorch와 Transformer 모델을 사용하여 단어 관계를 포착하고 초점이 맞는 단어에 주의 가중치를 적용하는 주의 메커니즘을 사용합니다.
2. 입력에서 출력까지 계속되는 데이터 시퀀스를 통해 단일 추론에서 전체 텍스트의 번역을 한꺼번에 받는 대신 추론 중에 각 순방향 전달에서 하나씩 단어 획득하는 방식
을 취합니다.
3. Transformer 동작 플로우 모델 자체는 원본 문장과 현재 번역이 추론된 내용을 기대하고 Transformer 번역 프로세스에서는 피드백 루프가 발생하여 번역에서 다음 단어
를 예측하는 구조입니다.
▣ AI 발음평가
1. 발음 평가 엔진은 End-to-End 모델을 사용함으로써 모델 개발부터 최적화 및 서비스까지 효율적으로 운영됩니다.
2. Local Feature에 강한 CNN과 global interaction에 강한 Transformer를 사용하여 우수한 음성인식 성능을 달성할 수 있고, Wav2Vec의 Speech Representations를 활용
하여 에러율을 개선합니다.
3. 음성 평가 결과는 STT결과와 wav data의 정확성, 완전성, 유창성 점수를 종합하여 결과를 생성합니다.
4. 데이터셋 추가, 모델 구조 변경, 하이퍼파라미터 변경과 같은 상황에 대하여 훈련, 최적화 및 배포 전체 파이프라인의 자동화를 구축합니다.
▣ 광학 문자인식(OCR)
1. 이미지 전처리 과정에서 노이즈 제거 및 품질 개선을 통해 성능을 확보할 수 있습니다.
2. 이미지의 텍스트 기울기 검출 및 복수의 모델을 활용한 Ensemble 기법 적용하여 품질을 향상시킵니다.
3. OCR 엔진은 이미지 전처리 이후 과정을 – DevOps, MLOps 환경을 구축 하여 빠른 모델 생성과 자동화가 가능합니다.
▣ 웨이크업 워드
1. Voice Wakeup 엔진은 입력 오디오에서 특정 단어(예: ""Hello SIG"")를 식별하여 히트(wakeup) 결과를 반환합니다.
(AI모델 테스트 결과: 권장하는 wake-up word score(예: hello 에스아이지)를 설정하고 테스트 결과 True Acceptance Rate가 90%이상 만족)
2. 어플리케이션은 콜백 결과를 사용하여 다음 사용자 인터페이스 단계를 수행합니다.
3. 사용자와의 음성 상호작용 등 깨우기 리소스에는 하나 이상의 wakeup word 리소스가 포함되어 있으며, 그 중 하나에 맞기만 하면 히트 결과를 반환합니다.
▣ 스크린리더
1. 스크린리더는 응용 SW로 TTS와 OCR Core 모듈을 사용하여 탐색 및 입력을 지원하는 보조입력 도구입니다.
2. 아래 그림으로 Screen Reader의 SW 아키텍쳐와 외부와 어떻게 연동이 되는지 알 수 있습니다.
3. 스크린리더는 단독 SW로 실행되거나 다른 어플리케이션에 포함되는 형태로 적용이 가능합니다.
4. 웹 콘텐츠 접근성 지침(WCAG)과 같은 기존 접근성 표준 및 지침을 준수하여 다양한 플랫폼과의 호환성 및 상호 운용성을 지원합니다."
766,제이에스시스템,http://www.js-system.co.kr,분석지능,2005.01.01,대구광역시,"대구광역시 동구 팔공로51길 3
이시아시티빌딩 3층",053-943-0154,이상도,기획관리,"▣ I'st JAI
- 제조 데이터 기반 최적 조건 도출을 위한 AI분석 솔루션
ㅇ 최종검사 결과 데이터의 영향인자에 대한 공정 데이터의 상관관계 분석 및 주요 인자에 대한 학습 및 최적 조건 도출
ㅇ 9가지 학습모델로 시뮬레이션 이후 최적 모델 선정 기능
ㅇ 최적 모델을 이용한 학습 진행으로 AI모델에 대한 신뢰도 향상
ㅇ 최적 조건 반복학습에 의한 실시간 불량 예측 모니터링으로 제품 불량 감소
ㅇ AutoML 자동 학습 및 반복 재학습을 통한 최적값  정확도 향상
ㅇ 최종검사 결과 불량 발생 예측
▣ I'st FPAI
- AI기반의 설비 고장 예측 솔루션
ㅇ IoT 센서 기반의 데이터를 취합하고 머신러닝 기법을 활용하여 설비 고장을 예측
ㅇ 이송장치 및 설비 모터, 서버 모터 등의 진동 센서 데이터의 학습으로 이상 감지 및 고장 유형 분류
ㅇ 설비의 온도 및 먼지. 습도 등의 환경 데이터 분석으로 영향 인자 파악
ㅇ 고장 예측에 대한 예방 정비로 돌발 고장에 따른 설비 비가동 감소 및 설비 수명 연장"
767,팔루썸니,phdkim.net,언어·음성지능,2017.06.22,서울특별시,서초구 강남대로 311,070-8670-0897,유일혁,AI research팀,"▣ Research AI Solution
- 논문, 특허 등 학술데이터를 기반으로한 AI solution을 통해서 Research가 필요한 임직원들에게 최신의 기술 trend를 파악할 수 있도록 합니다. 뿐만 아니라, 특허를 확보
할 전략, 특허를 회피할 전략 등을 세울 수 있고, 누가 어떤 연구를 얼마나 잘하는지 파악하여 자문, 채용등으로 확장할 수 있습니다."
768,아이써치마케팅,http://isearch-ad.com/,언어·음성지능,2020.07.01,서울특별시,"강동구 양재대로 1443, 5층(길동, 동우
빌딩)",02-1522-3601,김성철,컨설팅사업부,"▣ WISE AI 챗봇
- 인공지능(AI) 챗봇은 기업이 고객 지원, 업무 프로세스 개선, 정보 제공 및 상호 작용을 위해 사용하는 챗봇으로서 일반적인 컨슈머 챗봇과는 달리 일상적이고 반복적인
작업을 자동화하여 직원들이 중요한 작업에 집중할 수 있도록 지원하는 보조적 휴먼 기능을 제공하고 있습니다."
769,인텐스소프트,https://www.intense-ai.com/,시각지능,2014.02.03,서울특별시,"서울특별시 은평구 통일로71길 2-1 5
층 531호(대조동, 대조빌딩)",02-3143-0543,이창선,사업기획팀,"▣ Meta VISION
인공지능 비전 컴퓨팅 'Meta VISION'
- 이미지나 영상의 Classification, Detection, Tracing, Segmentation 기능
- 기계 결함탐지, 무늬 및 문양 패턴 탐지
- 한글 및 각종 손글씨 OCR"
770,애드온소프트,www.addonsoft.co.kr,분석지능,2017.04.24,대구광역시,"수성구 알파시티1로30 그루타워 5층
501호",053-290-0510,주진형,연구개발,"▣ ADDPMS
- 불량정보를 비전을 통해 이미지화 하여 불량이 발생했을때 설비의 Big data를 수집하여 불량이 발생했을때 정보를 근거로 설비보전작업을 자동 제어 하고  수집하여  설
비환경 AI를 통해 자동 제어하여 불량을 사전에 차단하여 양품 수율을 향상시킴"
번호,기업명,홈페이지,전문분야,회사설립일,지역,주소,대표전화,대표자,담당부서,AI솔루션
771,메이크,https://makeitbig.co.kr/,분석지능,2023.01.01,경기도,"경기도 광명식 일직로 43, 비동 2510호
(일직동, 광명역 지아이디씨)",02-6914-5979,김재열,솔루션사업팀,"▣ 3D 모델 기반 유사도면 검색기 및 재설계
제조업(3D 제품 설계) 설계 데이터 재사용 AI플랫폼
- 학습된 3D 모델을 바탕으로 유사 설계도면 및 모델 검색
- 검색한 설계도면 및 모델을 기반으로 사용자 요구에 따른 재설계
- 설계 자동화가 적용된 설계도면일 경우 모델 검색 후 동일 사용
▣ AI 기반 생산 계획 스케줄링 APS
제조업등의 산업분야에서 생산계획과 자원배분을 최적화 하고 스케줄링 예측등을 통한 경쟁력을 확보하고 탄소 배출 감소로 지속가능한 ESG 경영을 실현
- AI 기반 생산 계획 스케줄링 바탕으로 생산에 필요한 출고 수량 예측
- 이를 기반으로 수량을 포함한 목표 생산량을 효과적으로 수립
- 생산 계획의 정확도를 높이고 자원 활용의 효율성을 극대화함으로써 기업의 생산 프로세스를 최적화하는데 기여
- 에너지 소비와 자원 낭비를 줄여 탄소 배출 감소"
772,하이빅데이터미디어,haibm.com,분석지능,2022.06.07,경기도,"경기도 남양주시 순화궁로 249,
엠동 엠1927호",0507-1403-8911,유한별,AI사업팀,"▣ Hairesearcher AI1
- 해외 논문 데이터베이스 기반 분야별 유사도 기반 해외 논문 검색 및 유사논문 제공, 참고문헌 생성 시스템
▣ Hairesearcher AI2
- 생성형 AI 활용 논문(연구보고서) 목차 및 내용 생성 및 유사도 평가 시스템 및 데이터 분석 시스템(HAIDAS)
▣ Hairesearcher AI3
- 단어 가중치 기반 해외 논문 검색 및 논문 정보 추출 시스템"
773,에이아이기술사사무소,www.aipe.co.kr,분석지능,2015.08.13,서울특별시,"서울특별시 광진구 아차산로 452, 310
호(구의동, 다성리버텔)",02-455-4824,차윤호,연구팀,"▣ 에너지절약 솔루션 개발
- 활용분야는 기상청테이터를 기본으로 기상변화에  따라 에이컴푸레사, 변압기등 전력소모기기에 적용되고, 활용방식에서는 당사 개발한 솔류션으로 “Random Forest
Regressor 회귀분석” 등으로 AI 솔루션 세부 내용으로는 전기 사용의 전력첨두부하를 억제하여 탄소중립에 기여하고자 함"
774,차쿤,www.chakoon.com,분석지능,2020.07.23,서울특별시,"금천구 가산디지털2로 70 대륭테크노
타운19차 1305호",02-6953-5315,차지헌,개발팀,"▣ DAD
- 고객의 측정 됩 데이터를 분석하는 솔루션 개발 서비스를 제공"
775,이맥스정보기술,www.emaxinfo.co.kr,분석지능,2008.05.26,부산광역시,"부산광역시 사상구 모라로 22, 807호
(모라동, 부산벤처타워)",051-609-9176,여성구,기술연구소,"▣ Emax FEMS
- IIoT 장비를 통하여 실시간으로 수집되는 소비전력 DATA를 분석하여 공장 전체의 효율적인 에너지 관리를 위한 AI기반 공장 에너지관리 시스템(Emax FEMS)임. 각종 설
비에 설치된 센서를 통해 실시간으로 전력 DATA를 계측하여 수집하고, AI알고리즘(LSTM, Prophet)을 통해 전력수요를 예측하며 이상 발생시 담당자에게 즉시 알람 정보
를 전달하고, 제어하므로써 최적의 공장에너지 관리를 위한 솔루션임"
